doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall	oriDepth	newDepth	depthConsistent	keepTest
bn/voa/00/voa_0009	116	23	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sorting of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	sort -> sorting	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	40	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Cashmere."	Kashmir -> Cashmere	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	20	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also read that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	said -> read	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	27	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he lay it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	put -> lay	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	33	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of grade to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	course -> grade	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	18	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he likewise said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	also -> likewise	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	31	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of form to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	course -> form	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	37	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of track to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	course -> track	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	34	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of trend to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	course -> trend	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	29	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he pose it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	put -> pose	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 13, 14}"	FALSE	TRUE
bn/voa/00/voa_0009	116	4	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to see him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	hear -> see	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 14, 16, 17}"	FALSE	TRUE
bn/voa/00/voa_0009	116	15	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him allege, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	say -> allege	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	10	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him tell, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	say -> tell	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
bn/voa/00/voa_0009	116	36	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of course to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	"This is another thing that the Indians were glad to hear him say, and he also said that both India and Russia suffer from the same sort of terrorism, as he put it, referring of class to the separatist militancies in Chechnya and Russia and in Jammu and Kashmir."	course -> class	FALSE	TRUE	"[[[22, 22], [46, 46]], [[20, 20], [5, 6]], [[11, 11], [32, 32], [15, 15]]]"	"[['Russia', 'Russia'], ['India', 'the Indians'], ['him', 'he', 'he']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	"[[[11, 11], [15, 15], [32, 32]], [[22, 22], [46, 46]]]"	"[['him', 'he', 'he'], ['Russia', 'Russia']]"	100	100	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	"{4, 6, 7, 8, 10, 12, 14, 16, 17}"	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	24	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution ordinal 678 which permits military actions against Iraq."	No. -> ordinal	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	17	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed declaration No. 678 which permits military actions against Iraq."	resolution -> declaration	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	19	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed firmness No. 678 which permits military actions against Iraq."	resolution -> firmness	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	20	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed irresoluteness No. 678 which permits military actions against Iraq."	resolution -> irresoluteness	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	0	0	set()	{5}	FALSE	TRUE
nw/xinhua/01/chtb_0179	117	14	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resoluteness No. 678 which permits military actions against Iraq."	resolution -> resoluteness	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	0	0	set()	{5}	FALSE	TRUE
nw/xinhua/01/chtb_0179	117	3	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN illustration of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> illustration	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	22	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolving No. 678 which permits military actions against Iraq."	resolution -> resolving	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	10	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nation Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	Nations -> Nation	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	21	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed result No. 678 which permits military actions against Iraq."	resolution -> result	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	0	0	set()	{5}	FALSE	TRUE
nw/xinhua/01/chtb_0179	117	4	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN instance of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> instance	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	2	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN interpreter of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> interpreter	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	23	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution no. 678 which permits military actions against Iraq."	No. -> no.	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	6	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN congressman of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> congressman	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	18	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolve No. 678 which permits military actions against Iraq."	resolution -> resolve	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	13	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed solution No. 678 which permits military actions against Iraq."	resolution -> solution	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	7	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN congresswoman of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> congresswoman	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	25	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits unmilitary actions against Iraq."	military -> unmilitary	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	0	0	set()	{5}	FALSE	TRUE
nw/xinhua/01/chtb_0179	117	1	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN spokesperson of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> spokesperson	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	16	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed preparation No. 678 which permits military actions against Iraq."	resolution -> preparation	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
nw/xinhua/01/chtb_0179	117	0	"Ashitaer, the UN representative of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	"Ashitaer, the UN example of Yemen strongly condemned this incident and asked the United Nations Security Council to be responsible for the passed resolution No. 678 which permits military actions against Iraq."	representative -> example	FALSE	FALSE	"[[[3, 3], [14, 15]]]"	"[['UN', 'United Nations']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	2	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian follower Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	leader -> follower	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	30	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea recourse of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	resort -> recourse	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	3	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian leader Yasser Arafat enjoin the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	said -> enjoin	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	21	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made insubstantial progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	real -> insubstantial	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	26	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real retreat Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	progress -> retreat	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
bn/voa/02/voa_0259	118	28	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Red Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	"In another interview Palestinian leader Yasser Arafat said the Israelis and Palestinians had made real progress Bolshevik Sea resort of Taba, but Prime Minister Ehud Barak has suspended contacts with the Palestinians until after the February 6th election."	Red -> Bolshevik	FALSE	FALSE	"[[[11, 11], [31, 32]]]"	"[['Palestinians', 'the Palestinians']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE
